  0.1426696777343750E-01   0.2861389465091840E+07   0.4011803953405960E+09   0.6857972173960789E+00  -0.8280257960737784E-03   0.1660156250000000E-01  -0.1628710964449361E+00  -0.9533644228988143E+01
  0.1510620117187500E-01   0.2552242903739566E+07   0.3379628390009512E+09   0.6857965020509218E+00  -0.8767327444992958E-03   0.1757812500000000E-01  -0.1721657831951989E+00  -0.9501896218381672E+01
  0.1594543457031250E-01   0.2290612181859281E+07   0.2873595671156293E+09   0.6857957458292989E+00  -0.9254396163262713E-03   0.1855468750000000E-01  -0.1814295303125834E+00  -0.9470279739067053E+01
  0.1678466796875000E-01   0.2067236114939778E+07   0.2463749079471633E+09   0.6857949487312759E+00  -0.9741464075144011E-03   0.1953125000000000E-01  -0.1906624658896446E+00  -0.9438794062855154E+01
  0.1762390136718750E-01   0.1875004639079017E+07   0.2128279079076338E+09   0.6857941107569222E+00  -0.1022853114058275E-02   0.2050781250000000E-01  -0.1998647173102757E+00  -0.9407438466589131E+01
  0.1846313476562500E-01   0.1708385944784203E+07   0.1851051132035610E+09   0.6857932319063107E+00  -0.1071559731989209E-02   0.2148437500000000E-01  -0.2090364112546021E+00  -0.9376212232102814E+01
  0.1930236816406250E-01   0.1563024008230733E+07   0.1619954988269719E+09   0.6857923121795172E+00  -0.1120266257377082E-02   0.2246093750000000E-01  -0.2181776737038356E+00  -0.9345114646179400E+01
  0.2014160156250000E-01   0.1435450963758408E+07   0.1425780686855596E+09   0.6857913515766211E+00  -0.1168972686332172E-02   0.2343750000000000E-01  -0.2272886299450868E+00  -0.9314145000510589E+01
  0.2098083496093750E-01   0.1322878338633373E+07   0.1261439492542533E+09   0.6857903500977047E+00  -0.1217679015006991E-02   0.2441406250000000E-01  -0.2363694045761393E+00  -0.9283302591656096E+01
  0.2182006835937500E-01   0.1223043372747800E+07   0.1121415106309431E+09   0.6857893077428541E+00  -0.1266385239598125E-02   0.2539062500000000E-01  -0.2454201215101841E+00  -0.9252586721003567E+01
  0.2265930175781250E-01   0.1134094417260191E+07   0.1001371321757176E+09   0.6857882245121582E+00  -0.1315091356348061E-02   0.2636718750000000E-01  -0.2544409039805146E+00  -0.9221996694728871E+01
  0.2349853515625000E-01   0.1054504454498342E+07   0.8978676896126431E+08   0.6857871004057089E+00  -0.1363797361547033E-02   0.2734375000000000E-01  -0.2634318745451837E+00  -0.9191531823756756E+01
  0.2433776855468750E-01   0.9830051206627507E+06   0.8081508588121869E+08   0.6857859354236013E+00  -0.1412503251534847E-02   0.2832031250000000E-01  -0.2723931550916220E+00  -0.9161191423721919E+01
  0.2517700195312500E-01   0.9185358585610653E+06   0.7299996682982971E+08   0.6857847295659339E+00  -0.1461209022702726E-02   0.2929687500000000E-01  -0.2813248668412189E+00  -0.9130974814930413E+01
  0.2601623535156250E-01   0.8602043611677327E+06   0.6616089008793184E+08   0.6857834828328078E+00  -0.1509914671495138E-02   0.3027343750000000E-01  -0.2902271303538655E+00  -0.9100881322321445E+01
  0.2685546875000000E-01   0.8072555289885252E+06   0.6015011737031551E+08   0.6857821952243270E+00  -0.1558620194411636E-02   0.3125000000000000E-01  -0.2991000655324604E+00  -0.9070910275429513E+01
  0.2769470214843750E-01   0.7590469096315765E+06   0.5484595298336718E+08   0.6857808667405987E+00  -0.1607325588008691E-02   0.3222656250000000E-01  -0.3079437916273797E+00  -0.9041061008346951E+01
  0.2853393554687500E-01   0.7150291175397105E+06   0.5014754161248498E+08   0.6857794973817327E+00  -0.1656030848901527E-02   0.3320312500000000E-01  -0.3167584272409092E+00  -0.9011332859686762E+01
  0.2937316894531250E-01   0.6747301123495414E+06   0.4597082064875685E+08   0.6857780871478422E+00  -0.1704735973765957E-02   0.3417968750000000E-01  -0.3255440903316412E+00  -0.8981725172545854E+01
  0.3021240234375000E-01   0.6377424906872337E+06   0.4224534661127844E+08   0.6857766360390423E+00  -0.1753440959340216E-02   0.3515625000000000E-01  -0.3343008982188362E+00  -0.8952237294468638E+01
  0.3105163574218750E-01   0.6037131489195053E+06   0.3891178891417872E+08   0.6857751440554516E+00  -0.1802145802426798E-02   0.3613281250000000E-01  -0.3430289675867472E+00  -0.8922868577410890E+01
  0.3189086914062500E-01   0.5723348244727004E+06   0.3591993716692599E+08   0.6857736111971907E+00  -0.1850850499894288E-02   0.3710937500000000E-01  -0.3517284144889117E+00  -0.8893618377704058E+01
  0.3273010253906250E-01   0.5433391354545638E+06   0.3322710659884386E+08   0.6857720374643831E+00  -0.1899555048679199E-02   0.3808593750000000E-01  -0.3603993543524059E+00  -0.8864486056019816E+01
  0.3356933593750000E-01   0.5164908227681974E+06   0.3079685431224776E+08   0.6857704228571549E+00  -0.1948259445787808E-02   0.3906250000000000E-01  -0.3690419019820678E+00  -0.8835470977335040E+01
  0.3440856933593750E-01   0.4915829630244320E+06   0.2859793982868778E+08   0.6857687673756349E+00  -0.1996963688297983E-02   0.4003906250000000E-01  -0.3776561715646832E+00  -0.8806572510897004E+01
  0.3524780273437500E-01   0.4684329695980953E+06   0.2660347884875719E+08   0.6857670710199537E+00  -0.2045667773361025E-02   0.4101562500000000E-01  -0.3862422766731394E+00  -0.8777790030189019E+01
  0.3608703613281250E-01   0.4468792369455241E+06   0.2479025074247218E+08   0.6857653337902447E+00  -0.2094371698203500E-02   0.4199218750000000E-01  -0.3948003302705460E+00  -0.8749122912896310E+01
  0.3692626953125000E-01   0.4267783125890819E+06   0.2313812905227327E+08   0.6857635556866435E+00  -0.2143075460129068E-02   0.4296875000000000E-01  -0.4033304447143208E+00  -0.8720570540872263E+01
  0.3776550292968750E-01   0.4080025040290201E+06   0.2162961096200899E+08   0.6857617367092880E+00  -0.2191779056520324E-02   0.4394531250000000E-01  -0.4118327317602444E+00  -0.8692132300104946E+01
  0.3860473632812500E-01   0.3904378457848748E+06   0.2024942679680269E+08   0.6857598768583180E+00  -0.2240482484840627E-02   0.4492187500000000E-01  -0.4203073025664823E+00  -0.8663807580683983E+01
  0.3944396972656250E-01   0.3739823659350907E+06   0.1898421456000836E+08   0.6857579761338759E+00  -0.2289185742635937E-02   0.4589843750000000E-01  -0.4287542676975733E+00  -0.8635595776767726E+01
  0.4028320312500000E-01   0.3585446027702892E+06   0.1782224757081056E+08   0.6857560345361056E+00  -0.2337888827536643E-02   0.4687500000000000E-01  -0.4371737371283871E+00  -0.8607496286550694E+01
  0.4112243652343750E-01   0.3440423311512565E+06   0.1675320565136388E+08   0.6857540520651532E+00  -0.2386591737259402E-02   0.4785156250000000E-01  -0.4455658202480515E+00  -0.8579508512231406E+01
  0.4196166992187500E-01   0.3304014653617226E+06   0.1576798218366661E+08   0.6857520287211665E+00  -0.2435294469608969E-02   0.4882812500000000E-01  -0.4539306258638447E+00  -0.8551631859980388E+01
  0.4280090332031250E-01   0.3175551110476920E+06   0.1485852083214005E+08   0.6857499645042954E+00  -0.2483997022480030E-02   0.4980468750000000E-01  -0.4622682622050605E+00  -0.8523865739908601E+01
  0.4364013671875000E-01   0.3054427435320718E+06   0.1401767689761057E+08   0.6857478594146915E+00  -0.2532699393859036E-02   0.5078125000000000E-01  -0.4705788369268399E+00  -0.8496209566036063E+01
  0.4447937011718750E-01   0.2940094936127187E+06   0.1323909920002322E+08   0.6857457134525077E+00  -0.2581401581826037E-02   0.5175781250000000E-01  -0.4788624571139749E+00  -0.8468662756260855E+01
  0.4531860351562500E-01   0.2832055250708142E+06   0.1251712913265724E+08   0.6857435266178987E+00  -0.2630103584556508E-02   0.5273437500000000E-01  -0.4871192292846789E+00  -0.8441224732328312E+01
  0.4615783691406250E-01   0.2729854906735587E+06   0.1184671412973539E+08   0.6857412989110209E+00  -0.2678805400323191E-02   0.5371093750000000E-01  -0.4953492593943292E+00  -0.8413894919800565E+01
  0.4699707031250000E-01   0.2633080555597374E+06   0.1122333327289587E+08   0.6857390303320319E+00  -0.2727507027497918E-02   0.5468750000000000E-01  -0.5035526528391814E+00  -0.8386672748026390E+01
  0.4783630371093750E-01   0.2541354786354389E+06   0.1064293315392290E+08   0.6857367208810902E+00  -0.2776208464553450E-02   0.5566406250000000E-01  -0.5117295144600498E+00  -0.8359557650111221E+01
  0.4867553710937500E-01   0.2454332440488035E+06   0.1010187243003448E+08   0.6857343705583564E+00  -0.2824909710065306E-02   0.5664062500000000E-01  -0.5198799485459636E+00  -0.8332549062887578E+01
  0.4951477050781250E-01   0.2371697360119870E+06   0.9596873768495690E+07   0.6857319793639918E+00  -0.2873610762713593E-02   0.5761718750000000E-01  -0.5280040588377921E+00  -0.8305646426885669E+01
  0.5035400390625000E-01   0.2293159512397589E+06   0.9124982090857841E+07   0.6857295472981583E+00  -0.2922311621284839E-02   0.5859375000000000E-01  -0.5361019485318405E+00  -0.8278849186304301E+01
  0.5119323730468750E-01   0.2218452441125422E+06   0.8683528202788865E+07   0.6857270743610199E+00  -0.2971012284673826E-02   0.5957031250000000E-01  -0.5441737202834187E+00  -0.8252156788982038E+01
  0.5203247070312500E-01   0.2147331003760342E+06   0.8270097040473563E+07   0.6857245605527404E+00  -0.3019712751885421E-02   0.6054687500000000E-01  -0.5522194762103825E+00  -0.8225568686368661E+01
  0.5287170410156250E-01   0.2079569357829489E+06   0.7882499884662132E+07   0.6857220058734849E+00  -0.3068413022036399E-02   0.6152343750000000E-01  -0.5602393178966463E+00  -0.8199084333496844E+01
  0.5371093750000000E-01   0.2014959165838960E+06   0.7518749993234135E+07   0.6857194103234192E+00  -0.3117113094357289E-02   0.6250000000000000E-01  -0.5682333463956668E+00  -0.8172703188954115E+01
  0.5455017089843750E-01   0.1953307991992851E+06   0.7177041186307631E+07   0.6857167739027095E+00  -0.3165812968194190E-02   0.6347656250000000E-01  -0.5762016622339026E+00  -0.8146424714855062E+01
  0.5538940429687500E-01   0.1894437867651881E+06   0.6855728987441299E+07   0.6857140966115227E+00  -0.3214512643010611E-02   0.6445312500000000E-01  -0.5841443654142450E+00  -0.8120248376813800E+01
  0.5622863769531250E-01   0.1838184005536276E+06   0.6553313982753545E+07   0.6857113784500257E+00  -0.3263212118389293E-02   0.6542968750000000E-01  -0.5920615554194211E+00  -0.8094173643916694E+01
  0.5706787109375000E-01   0.1784393645304274E+06   0.6268427108773465E+07   0.6857086194183865E+00  -0.3311911394034049E-02   0.6640625000000000E-01  -0.5999533312153718E+00  -0.8068199988695289E+01
  0.5790710449218750E-01   0.1732925015386427E+06   0.5999816621134304E+07   0.6857058195167726E+00  -0.3360610469771584E-02   0.6738281250000000E-01  -0.6078197912546046E+00  -0.8042326887099566E+01
  0.5874633789062500E-01   0.1683646397885641E+06   0.5746336531119984E+07   0.6857029787453518E+00  -0.3409309345553331E-02   0.6835937500000000E-01  -0.6156610334795167E+00  -0.8016553818471337E+01
  0.5958557128906250E-01   0.1636435285012827E+06   0.5506936326645748E+07   0.6857000971042917E+00  -0.3458008021457278E-02   0.6933593750000000E-01  -0.6234771553256957E+00  -0.7990880265517985E+01
  0.6042480468750000E-01   0.1591177616959369E+06   0.5280651819371400E+07   0.6856971745937602E+00  -0.3506706497689797E-02   0.7031250000000000E-01  -0.6312682537251934E+00  -0.7965305714286342E+01
  0.6126403808593750E-01   0.1547767092343749E+06   0.5066596981029135E+07   0.6856942112139247E+00  -0.3555404774587474E-02   0.7128906250000000E-01  -0.6390344251097746E+00  -0.7939829654136918E+01
  0.6210327148437500E-01   0.1506104543440153E+06   0.4863956650297374E+07   0.6856912069649522E+00  -0.3604102852618936E-02   0.7226562500000000E-01  -0.6467757654141401E+00  -0.7914451577718214E+01
  0.6294250488281250E-01   0.1466097369325941E+06   0.4671980007162021E+07   0.6856881618470095E+00  -0.3652800732386681E-02   0.7324218750000000E-01  -0.6544923700791244E+00  -0.7889170980941421E+01
  0.6378173828125000E-01   0.1427659020891679E+06   0.4489974725084915E+07   0.6856850758602626E+00  -0.3701498414628907E-02   0.7421875000000000E-01  -0.6621843340548730E+00  -0.7863987362955240E+01
  0.6462097167968750E-01   0.1390708532361009E+06   0.4317301722793954E+07   0.6856819490048770E+00  -0.3750195900221339E-02   0.7519531250000000E-01  -0.6698517518039871E+00  -0.7838900226120957E+01
  0.6546020507812500E-01   0.1355170094581094E+06   0.4153370447403015E+07   0.6856787812810172E+00  -0.3798893190179055E-02   0.7617187500000000E-01  -0.6774947173046519E+00  -0.7813909075987775E+01
  0.6629943847656250E-01   0.1320972665880843E+06   0.3997634629103498E+07   0.6856755726888467E+00  -0.3847590285658316E-02   0.7714843750000000E-01  -0.6851133240537380E+00  -0.7789013421268309E+01
  0.6713867187500000E-01   0.1288049616763859E+06   0.3849588455044574E+07   0.6856723232285287E+00  -0.3896287187958393E-02   0.7812500000000000E-01  -0.6927076650698772E+00  -0.7764212773814354E+01
  0.6797790527343750E-01   0.1256338405115406E+06   0.3708763116405990E+07   0.6856690329002244E+00  -0.3944983898523395E-02   0.7910156250000000E-01  -0.7002778328965168E+00  -0.7739506648592824E+01
  0.6881713867187500E-01   0.1225780278964719E+06   0.3574723688206890E+07   0.6856657017040939E+00  -0.3993680418944095E-02   0.8007812500000000E-01  -0.7078239196049505E+00  -0.7714894563661943E+01
  0.6965637207031250E-01   0.1196320004162999E+06   0.3447066306209458E+07   0.6856623296402966E+00  -0.4042376750959752E-02   0.8105468750000000E-01  -0.7153460167973262E+00  -0.7690376040147636E+01
  0.7049560546875000E-01   0.1167905614618349E+06   0.3325415609467641E+07   0.6856589167089890E+00  -0.4091072896459947E-02   0.8203125000000000E-01  -0.7228442156096290E+00  -0.7665950602220107E+01
  0.7133483886718750E-01   0.1140488182977470E+06   0.3209422420727958E+07   0.6856554629103279E+00  -0.4139768857486404E-02   0.8300781250000000E-01  -0.7303186067146432E+00  -0.7641617777070658E+01
  0.7217407226562500E-01   0.1114021609863112E+06   0.3098761640082297E+07   0.6856519682444662E+00  -0.4188464636234811E-02   0.8398437500000000E-01  -0.7377692803248932E+00  -0.7617377094888715E+01
  0.7301330566406250E-01   0.1088462429971000E+06   0.2993130330067952E+07   0.6856484327115563E+00  -0.4237160235056654E-02   0.8496093750000000E-01  -0.7451963261955571E+00  -0.7593228088839004E+01
  0.7385253906250000E-01   0.1063769633502416E+06   0.2892245972859471E+07   0.6856448563117481E+00  -0.4285855656461038E-02   0.8593750000000000E-01  -0.7525998336273624E+00  -0.7569170295038999E+01
  0.7469177246093750E-01   0.1039904501561688E+06   0.2795844882346666E+07   0.6856412390451897E+00  -0.4334550903116514E-02   0.8691406250000000E-01  -0.7599798914694614E+00  -0.7545203252536552E+01
  0.7553100585937500E-01   0.1016830454284307E+06   0.2703680755783712E+07   0.6856375809120260E+00  -0.4383245977852899E-02   0.8789062500000000E-01  -0.7673365881222770E+00  -0.7521326503287655E+01
  0.7637023925781250E-01   0.9945129105827097E+05   0.2615523351358542E+07   0.6856338819124005E+00  -0.4431940883663112E-02   0.8886718750000000E-01  -0.7746700115403360E+00  -0.7497539592134513E+01
  0.7720947265625000E-01   0.9729191585049931E+05   0.2531157279498945E+07   0.6856301420464535E+00  -0.4480635623704983E-02   0.8984375000000000E-01  -0.7819802492350747E+00  -0.7473842066783687E+01
  0.7804870605468750E-01   0.9520182352986738E+05   0.2450380897028157E+07   0.6856263613143226E+00  -0.4529330201303087E-02   0.9082031250000000E-01  -0.7892673882776274E+00  -0.7450233477784554E+01
  0.7888793945312500E-01   0.9317808163578856E+05   0.2373005294427894E+07   0.6856225397161430E+00  -0.4578024619950566E-02   0.9179687500000000E-01  -0.7965315153015906E+00  -0.7426713378507836E+01
  0.7972717285156250E-01   0.9121791123099906E+05   0.2298853367481912E+07   0.6856186772520462E+00  -0.4626718883310950E-02   0.9277343750000000E-01  -0.8037727165057679E+00  -0.7403281325124408E+01
  0.8056640625000000E-01   0.8931867735667973E+05   0.2227758965472151E+07   0.6856147739221613E+00  -0.4675412995219987E-02   0.9375000000000000E-01  -0.8109910776568957E+00  -0.7379936876584239E+01
  0.8140563964843750E-01   0.8747788017280983E+05   0.2159566108898783E+07   0.6856108297266132E+00  -0.4724106959687453E-02   0.9472656250000000E-01  -0.8181866840923453E+00  -0.7356679594595556E+01
  0.8224487304687500E-01   0.8569314672808761E+05   0.2094128270404514E+07   0.6856068446655246E+00  -0.4772800780898992E-02   0.9570312500000000E-01  -0.8253596207228070E+00  -0.7333509043604145E+01
  0.8308410644531250E-01   0.8396222330881424E+05   0.2031307713216047E+07   0.6856028187390134E+00  -0.4821494463217921E-02   0.9667968750000000E-01  -0.8325099720349544E+00  -0.7310424790772880E+01
  0.8392333984375000E-01   0.8228296832065705E+05   0.1970974881978239E+07   0.6855987519471944E+00  -0.4870188011187062E-02   0.9765625000000000E-01  -0.8396378220940860E+00  -0.7287426405961406E+01
  0.8476257324218750E-01   0.8065334566128833E+05   0.1913007841358686E+07   0.6855946442901784E+00  -0.4918881429530560E-02   0.9863281250000000E-01  -0.8467432545467500E+00  -0.7264513461705974E+01
  0.8560180664062500E-01   0.7907141854559760E+05   0.1857291758249509E+07   0.6855904957680720E+00  -0.4967574723155711E-02   0.9960937500000000E-01  -0.8538263526233492E+00  -0.7241685533199522E+01
  0.8644104003906250E-01   0.7753534374849415E+05   0.1803718423793985E+07   0.6855863063809781E+00  -0.5016267897154775E-02   0.1005859375000000E+00  -0.8608871991407240E+00  -0.7218942198271858E+01
  0.8728027343750000E-01   0.7604336623333700E+05   0.1752185811825093E+07   0.6855820761289945E+00  -0.5064960956806798E-02   0.1015625000000000E+00  -0.8679258765047198E+00  -0.7196283037370053E+01
  0.8811950683593750E-01   0.7459381413674589E+05   0.1702597670624733E+07   0.6855778050122149E+00  -0.5113653907579433E-02   0.1025390625000000E+00  -0.8749424667127307E+00  -0.7173707633538975E+01
  0.8895874023437500E-01   0.7318509408303435E+05   0.1654863145201587E+07   0.6855734930307288E+00  -0.5162346755130769E-02   0.1035156250000000E+00  -0.8819370513562310E+00  -0.7151215572402058E+01
  0.8979797363281250E-01   0.7181568680372702E+05   0.1608896427544557E+07   0.6855691401846198E+00  -0.5211039505311134E-02   0.1044921875000000E+00  -0.8889097116232793E+00  -0.7128806442142126E+01
  0.9063720703125000E-01   0.7048414303967524E+05   0.1564616432542389E+07   0.6855647464739674E+00  -0.5259732164164931E-02   0.1054687500000000E+00  -0.8958605283010121E+00  -0.7106479833482501E+01
  0.9147644042968750E-01   0.6918907970511985E+05   0.1521946497469669E+07   0.6855603118988456E+00  -0.5308424737932444E-02   0.1064453125000000E+00  -0.9027895817781157E+00  -0.7084235339668194E+01
  0.9231567382812500E-01   0.6792917629474377E+05   0.1480814103128828E+07   0.6855558364593231E+00  -0.5357117233051668E-02   0.1074218750000000E+00  -0.9096969520472755E+00  -0.7062072556447275E+01
  0.9315490722656250E-01   0.6670317151627591E+05   0.1441150614908037E+07   0.6855513201554629E+00  -0.5405809656160117E-02   0.1083984375000000E+00  -0.9165827187076170E+00  -0.7039991082052442E+01
  0.9399414062500000E-01   0.6550986013261351E+05   0.1402891042169135E+07   0.6855467629873232E+00  -0.5454502014096652E-02   0.1093750000000000E+00  -0.9234469609671184E+00  -0.7017990517182683E+01
  0.9483337402343750E-01   0.6434808999868783E+05   0.1365973814518468E+07   0.6855421649549551E+00  -0.5503194313903293E-02   0.1103515625000000E+00  -0.9302897576450150E+00  -0.6996070464985171E+01
  0.9567260742187500E-01   0.6321675927947955E+05   0.1330340573639824E+07   0.6855375260584048E+00  -0.5551886562827035E-02   0.1113281250000000E+00  -0.9371111871741763E+00  -0.6974230531037232E+01
  0.9651184082031250E-01   0.6211481383662440E+05   0.1295935979481917E+07   0.6855328462977116E+00  -0.5600578768321672E-02   0.1123046875000000E+00  -0.9439113276034727E+00  -0.6952470323328530E+01
  0.9735107421875000E-01   0.6104124477204274E+05   0.1262707529696602E+07   0.6855281256729089E+00  -0.5649270938049608E-02   0.1132812500000000E+00  -0.9506902566001251E+00  -0.6930789452243394E+01
  0.9819030761718750E-01   0.5999508611789734E+05   0.1230605391317157E+07   0.6855233641840234E+00  -0.5697963079883678E-02   0.1142578125000000E+00  -0.9574480514520299E+00  -0.6909187530543266E+01
  0.9902954101562500E-01   0.5897541266300253E+05   0.1199582243751074E+07   0.6855185618310750E+00  -0.5746655201908955E-02   0.1152343750000000E+00  -0.9641847890700752E+00  -0.6887664173349321E+01
  0.9986877441406250E-01   0.5798133790655137E+05   0.1169593132238890E+07   0.6855137186140772E+00  -0.5795347312424577E-02   0.1162109375000000E+00  -0.9709005459904375E+00  -0.6866218998125252E+01
  0.1007080078125000E+00   0.5701201213070653E+05   0.1140595331000626E+07   0.6855088345330356E+00  -0.5844039419945556E-02   0.1171875000000000E+00  -0.9775953983768574E+00  -0.6844851624660152E+01
  0.1015472412109375E+00   0.5606662058423138E+05   0.1112548215355330E+07   0.6855039095879494E+00  -0.5892731533204600E-02   0.1181640625000000E+00  -0.9842694220229055E+00  -0.6823561675051598E+01
  0.1023864746093750E+00   0.5514438176990896E+05   0.1085413142157199E+07   0.6854989437788102E+00  -0.5941423661153912E-02   0.1191406250000000E+00  -0.9909226923542268E+00  -0.6802348773688834E+01
  0.1032257080078125E+00   0.5424454582902451E+05   0.1059153337944682E+07   0.6854939371056012E+00  -0.5990115812967024E-02   0.1201171875000000E+00  -0.9975552844307722E+00  -0.6781212547236125E+01
  0.1040649414062500E+00   0.5336639301667751E+05   0.1033733794247361E+07   0.6854888895682992E+00  -0.6038807998040597E-02   0.1210937500000000E+00  -0.1004167272949011E+01  -0.6760152624616245E+01
  0.1049041748046875E+00   0.5250923226213171E+05   0.1009121169539358E+07   0.6854838011668720E+00  -0.6087500225996241E-02   0.1220703125000000E+00  -0.1010758732244125E+01  -0.6739168636994075E+01
  0.1057434082031250E+00   0.5167239980882745E+05   0.9852836973683293E+06   0.6854786719012793E+00  -0.6136192506682323E-02   0.1230468750000000E+00  -0.1017329736292200E+01  -0.6718260217760410E+01
  0.1065826416015625E+00   0.5085525792905485E+05   0.9621911002258185E+06   0.6854735017714727E+00  -0.6184884850175792E-02   0.1240234375000000E+00  -0.1023880358712380E+01  -0.6697427002515821E+01
  0.1074218750000000E+00   0.5005719370864319E+05   0.9398145087585123E+06   0.6854682907773954E+00  -0.6233577266783970E-02   0.1250000000000000E+00  -0.1030410672769025E+01  -0.6676668629054700E+01
  0.1082611083984375E+00   0.4927761789733987E+05   0.9181263859506513E+06   0.6854630389189813E+00  -0.6282269767046382E-02   0.1259765625000000E+00  -0.1036920751373842E+01  -0.6655984737349442E+01
  0.1091003417968750E+00   0.4851596382085251E+05   0.8971004559361099E+06   0.6854577461961560E+00  -0.6330962361736569E-02   0.1269531250000000E+00  -0.1043410667088008E+01  -0.6635374969534744E+01
  0.1099395751953125E+00   0.4777168635080246E+05   0.8767116371244983E+06   0.6854524126088354E+00  -0.6379655061863884E-02   0.1279296875000000E+00  -0.1049880492124269E+01  -0.6614838969892018E+01
  0.1107788085937500E+00   0.4704426092909371E+05   0.8569359793494114E+06   0.6854470381569264E+00  -0.6428347878675314E-02   0.1289062500000000E+00  -0.1056330298349032E+01  -0.6594376384833981E+01
  0.1116180419921875E+00   0.4633318264343710E+05   0.8377506047687022E+06   0.6854416228403264E+00  -0.6477040823657288E-02   0.1298828125000000E+00  -0.1062760157284441E+01  -0.6573986862889358E+01
  0.1124572753906250E+00   0.4563796535098599E+05   0.8191336522666509E+06   0.6854361666589228E+00  -0.6525733908537487E-02   0.1308593750000000E+00  -0.1069170140110429E+01  -0.6553670054687668E+01
  0.1132965087890625E+00   0.4495814084724476E+05   0.8010642251263482E+06   0.6854306696125931E+00  -0.6574427145286656E-02   0.1318359375000000E+00  -0.1075560317666769E+01  -0.6533425612944204E+01
  0.1141357421875000E+00   0.4429325807759400E+05   0.7835223417574123E+06   0.6854251317012049E+00  -0.6623120546120408E-02   0.1328125000000000E+00  -0.1081930760455103E+01  -0.6513253192445099E+01
  0.1149749755859375E+00   0.4364288238895670E+05   0.7664888892798780E+06   0.6854195529246154E+00  -0.6671814123501036E-02   0.1337890625000000E+00  -0.1088281538640952E+01  -0.6493152450032524E+01
  0.1158142089843750E+00   0.4300659481928415E+05   0.7499455797792881E+06   0.6854139332826709E+00  -0.6720507890139317E-02   0.1347656250000000E+00  -0.1094612722055721E+01  -0.6473123044590011E+01
  0.1166534423828125E+00   0.4238399142269301E+05   0.7338749090612828E+06   0.6854082727752070E+00  -0.6769201858996337E-02   0.1357421875000000E+00  -0.1100924380198684E+01  -0.6453164637027911E+01
  0.1174926757812500E+00   0.4177468262822563E+05   0.7182601177461989E+06   0.6854025714020489E+00  -0.6817896043285272E-02   0.1367187500000000E+00  -0.1107216582238958E+01  -0.6433276890268928E+01
