  0.8392333984375000E-03   0.8268634993538598E+07   0.1970521280098550E+11   0.4011524935274026E+00  -0.9977834420251086E-04   0.9765625000000000E-03  -0.1765041151554315E-03  -0.1808202471196454E+00
  0.1678466796875000E-02   0.2067157728824370E+07   0.2463151600122755E+10   0.4011523679214397E+00  -0.1995566396622069E-03   0.1953125000000000E-02  -0.3531637622928724E-03  -0.1809783095130360E+00
  0.2517700195312500E-02   0.9187360131369792E+06   0.7298226963321143E+09   0.4011521585782362E+00  -0.2993348376362974E-03   0.2929687500000000E-02  -0.5299765935361359E-03  -0.1811339684149303E+00
  0.3356933593750000E-02   0.5167884126468993E+06   0.3078939500144815E+09   0.4011518654978945E+00  -0.3991128893820403E-03   0.3906250000000000E-02  -0.7069402624538117E-03  -0.1812872253228438E+00
  0.4196166992187500E-02   0.3307440947063329E+06   0.1576417024067351E+09   0.4011514886805577E+00  -0.4988907461567655E-03   0.4882812500000000E-02  -0.8840524240945852E-03  -0.1814380817704668E+00
  0.5035400390625000E-02   0.2296829837268623E+06   0.9122783704021969E+08   0.4011510281264098E+00  -0.5986683592179008E-03   0.5859375000000000E-02  -0.1061310735022586E-02  -0.1815865393277867E+00
  0.5874633789062500E-02   0.1687463212630470E+06   0.5744960000126278E+08   0.4011504838356761E+00  -0.6984456798229950E-03   0.6835937500000000E-02  -0.1238712853352920E-02  -0.1817325996012062E+00
  0.6713867187500000E-02   0.1291960836068775E+06   0.3848674375008405E+08   0.4011498558086224E+00  -0.7982226592297399E-03   0.7812500000000000E-02  -0.1416256438787255E-02  -0.1818762642336615E+00
  0.7553100585937500E-02   0.1020805708770000E+06   0.2703047023247699E+08   0.4011491440455552E+00  -0.8979992486960007E-03   0.8789062500000000E-02  -0.1593939152649587E-02  -0.1820175349047352E+00
  0.8392333984375000E-02   0.8268500412499528E+05   0.1970521279868425E+08   0.4011483485468225E+00  -0.9977753994798329E-03   0.9765625000000000E-02  -0.1771758657922064E-02  -0.1821564133307684E+00
  0.9231567382812500E-02   0.6833447822520463E+05   0.1480481802976420E+08   0.4011474693128129E+00  -0.1097551062839512E-02   0.1074218750000000E-01  -0.1949712619280948E-02  -0.1822929012649688E+00
  0.1007080078125000E-01   0.5741972638411131E+05   0.1140347962743832E+08   0.4011465063439557E+00  -0.1197326190033554E-02   0.1171875000000000E-01  -0.2127798703132654E-02  -0.1824270004975179E+00
  0.1091003417968750E-01   0.4892548292729579E+05   0.8969145559586959E+07   0.4011454596407216E+00  -0.1297100732320741E-02   0.1269531250000000E-01  -0.2306014577649915E-02  -0.1825587128556738E+00
  0.1174926757812500E-01   0.4218556077286536E+05   0.7181199997137203E+07   0.4011443292036214E+00  -0.1396874640960148E-02   0.1367187500000000E-01  -0.2484357912808057E-02  -0.1826880402038722E+00
  0.1258850097656250E-01   0.3674813550955197E+05   0.5838581567210278E+07   0.4011431150332081E+00  -0.1496647867211165E-02   0.1464843750000000E-01  -0.2662826380421317E-02  -0.1828149844438253E+00
  0.1342773437500000E-01   0.3229800136425519E+05   0.4810842965308363E+07   0.4011418171300744E+00  -0.1596420362333517E-02   0.1562500000000000E-01  -0.2841417654179328E-02  -0.1829395475146167E+00
  0.1426696777343750E-01   0.2860983906684410E+05   0.4010831016031747E+07   0.4011404354948541E+00  -0.1696192077587294E-02   0.1660156250000000E-01  -0.3020129409683637E-02  -0.1830617313927948E+00
  0.1510620117187500E-01   0.2551912318794225E+05   0.3378808775175987E+07   0.4011389701282227E+00  -0.1795962964232977E-02   0.1757812500000000E-01  -0.3198959324484341E-02  -0.1831815380924633E+00
  0.1594543457031250E-01   0.2290345046264797E+05   0.2872898785682101E+07   0.4011374210308958E+00  -0.1895732973531453E-02   0.1855468750000000E-01  -0.3377905078116826E-02  -0.1832989696653687E+00
  0.1678466796875000E-01   0.2067023150682174E+05   0.2463151595520413E+07   0.4011357882036301E+00  -0.1995502056744048E-02   0.1953125000000000E-01  -0.3556964352138529E-02  -0.1834140282009856E+00
  0.1762390136718750E-01   0.1874838292534428E+05   0.2127762958236479E+07   0.4011340716472233E+00  -0.2095270165132548E-02   0.2050781250000000E-01  -0.3736134830165866E-02  -0.1835267158265991E+00
  0.1846313476562500E-01   0.1708260003947896E+05   0.1850602248973935E+07   0.4011322713625138E+00  -0.2195037249959222E-02   0.2148437500000000E-01  -0.3915414197911153E-02  -0.1836370347073845E+00
  0.1930236816406250E-01   0.1562933317556048E+05   0.1619562154728684E+07   0.4011303873503812E+00  -0.2294803262486847E-02   0.2246093750000000E-01  -0.4094800143219688E-02  -0.1837449870464848E+00
  0.2014160156250000E-01   0.1435391208753471E+05   0.1425434948251741E+07   0.4011284196117458E+00  -0.2394568153978734E-02   0.2343750000000000E-01  -0.4274290356106838E-02  -0.1838505750850850E+00
  0.2098083496093750E-01   0.1322845881089247E+05   0.1261133613509709E+07   0.4011263681475691E+00  -0.2494331875698752E-02   0.2441406250000000E-01  -0.4453882528795222E-02  -0.1839538011024837E+00
  0.2182006835937500E-01   0.1223035123238411E+05   0.1121143189338873E+07   0.4011242329588530E+00  -0.2594094378911349E-02   0.2539062500000000E-01  -0.4633574355751988E-02  -0.1840546674161632E+00
  0.2265930175781250E-01   0.1134107735436308E+05   0.1001128520991908E+07   0.4011220140466406E+00  -0.2693855614881579E-02   0.2636718750000000E-01  -0.4813363533726121E-02  -0.1841531763818547E+00
  0.2349853515625000E-01   0.1054537070355394E+05   0.8976499936012208E+06   0.4011197114120160E+00  -0.2793615534875127E-02   0.2734375000000000E-01  -0.4993247761785814E-02  -0.1842493303936038E+00
  0.2433776855468750E-01   0.9830550718100108E+04   0.8079549238680945E+06   0.4011173250561040E+00  -0.2893374090158327E-02   0.2832031250000000E-01  -0.5173224741355943E-02  -0.1843431318838311E+00
  0.2517700195312500E-01   0.9186014398227147E+04   0.7298226894289358E+06   0.4011148549800700E+00  -0.2993131231998196E-02   0.2929687500000000E-01  -0.5353292176255552E-02  -0.1844345833233904E+00
  0.2601623535156250E-01   0.8602840837774595E+04   0.6614485109079271E+06   0.4011123011851214E+00  -0.3092886911662451E-02   0.3027343750000000E-01  -0.5533447772735413E-02  -0.1845236872216250E+00
  0.2685546875000000E-01   0.8073480873128630E+04   0.6013553637597936E+06   0.4011096636725051E+00  -0.3192641080419537E-02   0.3125000000000000E-01  -0.5713689239515650E-02  -0.1846104461264219E+00
  0.2769470214843750E-01   0.7591511538498089E+04   0.5483265861946169E+06   0.4011069424435098E+00  -0.3292393689538644E-02   0.3222656250000000E-01  -0.5894014287823398E-02  -0.1846948626242610E+00
  0.2853393554687500E-01   0.7151440310725613E+04   0.5013538696688310E+06   0.4011041374994649E+00  -0.3392144690289747E-02   0.3320312500000000E-01  -0.6074420631430503E-02  -0.1847769393402643E+00
  0.2937316894531250E-01   0.6748547931007756E+04   0.4595967919687305E+06   0.4011012488417405E+00  -0.3491894033943607E-02   0.3417968750000000E-01  -0.6254905986691322E-02  -0.1848566789382408E+00
  0.3021240234375000E-01   0.6378761353673957E+04   0.4223510891304926E+06   0.4010982764717481E+00  -0.3591641671771824E-02   0.3515625000000000E-01  -0.6435468072580463E-02  -0.1849340841207296E+00
  0.3105163574218750E-01   0.6038550398766905E+04   0.3890235991887270E+06   0.4010952203909389E+00  -0.3691387555046827E-02   0.3613281250000000E-01  -0.6616104610730683E-02  -0.1850091576290398E+00
  0.3189086914062500E-01   0.5724843185748212E+04   0.3591123400124076E+06   0.4010920806008068E+00  -0.3791131635041934E-02   0.3710937500000000E-01  -0.6796813325470719E-02  -0.1850819022432876E+00
  0.3273010253906250E-01   0.5434956546596912E+04   0.3321905674173194E+06   0.4010888571028851E+00  -0.3890873863031346E-02   0.3808593750000000E-01  -0.6977591943863272E-02  -0.1851523207824321E+00
  0.3356933593750000E-01   0.5166538460913470E+04   0.3078939408108674E+06   0.4010855498987485E+00  -0.3990614190290192E-02   0.3906250000000000E-01  -0.7158438195742869E-02  -0.1852204161043073E+00
