        1000
0.3750000000E+04 0.3304100037E+17 0.3421456814E+06 0.9206648318E+00
0.3800000000E+04 0.3354400098E+17 0.3510869980E+06 0.9200488828E+00
0.3850000000E+04 0.3407399952E+17 0.3601854324E+06 0.9194252740E+00
0.3900000000E+04 0.3461900055E+17 0.3694342375E+06 0.9187940265E+00
0.3950000000E+04 0.3518599868E+17 0.3788186550E+06 0.9181551616E+00
0.4000000000E+04 0.3577499986E+17 0.3883025408E+06 0.9175087009E+00
0.4050000000E+04 0.3638499975E+17 0.3978718758E+06 0.9168546663E+00
0.4100000000E+04 0.3700799942E+17 0.4075808048E+06 0.9161930803E+00
0.4150000000E+04 0.3765199780E+17 0.4174893379E+06 0.9155239656E+00
0.4200000000E+04 0.3831599951E+17 0.4275625706E+06 0.9148473452E+00
0.4250000000E+04 0.3900099993E+17 0.4376955509E+06 0.9141632425E+00
0.4300000000E+04 0.3970600069E+17 0.4478460789E+06 0.9134716815E+00
0.4350000000E+04 0.4042099714E+17 0.4580810547E+06 0.9127726861E+00
0.4400000000E+04 0.4115599990E+17 0.4684686661E+06 0.9120662810E+00
0.4450000000E+04 0.4190899730E+17 0.4789983273E+06 0.9113524911E+00
0.4500000000E+04 0.4268200099E+17 0.4896304131E+06 0.9106313416E+00
0.4550000000E+04 0.4346100092E+17 0.5003279686E+06 0.9099028582E+00
0.4600000000E+04 0.4427000284E+17 0.5110296249E+06 0.9091670669E+00
0.4650000000E+04 0.4508500099E+17 0.5217104912E+06 0.9084239941E+00
0.4700000000E+04 0.4591700137E+17 0.5324484348E+06 0.9076736667E+00
0.4750000000E+04 0.4675299823E+17 0.5433211327E+06 0.9069161117E+00
0.4800000000E+04 0.4761700034E+17 0.5542847633E+06 0.9061513567E+00
0.4850000000E+04 0.4848500192E+17 0.5652323246E+06 0.9053794296E+00
0.4900000000E+04 0.4936800003E+17 0.5761263371E+06 0.9046003588E+00
0.4950000000E+04 0.5026499629E+17 0.5870466709E+06 0.9038141730E+00
0.5000000000E+04 0.5116299987E+17 0.5980982780E+06 0.9030209012E+00
0.5050000000E+04 0.5207400322E+17 0.6092758656E+06 0.9022205730E+00
0.5100000000E+04 0.5301300287E+17 0.6205051899E+06 0.9014132182E+00
0.5150000000E+04 0.5393500328E+17 0.6317631721E+06 0.9005988671E+00
0.5200000000E+04 0.5488499999E+17 0.6430177212E+06 0.8997775503E+00
0.5250000000E+04 0.5584700108E+17 0.6541976452E+06 0.8989492989E+00
0.5300000000E+04 0.5680400133E+17 0.6653275967E+06 0.8981141444E+00
0.5350000000E+04 0.5777199864E+17 0.6764734268E+06 0.8972721186E+00
0.5400000000E+04 0.5875099897E+17 0.6875663757E+06 0.8964232538E+00
0.5450000000E+04 0.5974000096E+17 0.6985418797E+06 0.8955675826E+00
0.5500000000E+04 0.6072100401E+17 0.7095609665E+06 0.8947051380E+00
0.5550000000E+04 0.6171100140E+17 0.7208575726E+06 0.8938359535E+00
0.5600000000E+04 0.6270999908E+17 0.7324285984E+06 0.8929600629E+00
0.5650000000E+04 0.6371700168E+17 0.7439980030E+06 0.8920775005E+00
